0.49376729048956935,0.19988821135265888,0.0008579933478706277
0.5693939170514972,0.03972549773861134,0.0006519546656917881
0.3296841489777129,0.4380680237295619,0.001062595161269071
0.19483447774608942,0.30278295651302023,0.0005146792363122766
0.3536333642635867,0.6173627254701107,0.0017641110385425345
0.8500458516996304,0.19530293057645942,0.0019414614873882966
0.3054758926057679,0.017401496633008162,0.0003102360809682373
0.9405539203923636,0.9925906899002196,0.015994583480226292
0.7570531964001255,0.4850024636802943,0.003420353106452522
0.6354196866843462,0.07568872935566573,0.0008490281352939757
0.9482071761112231,0.34165190719455396,0.0035587917516070665
0.4597052329224306,0.38880748604886683,0.0013126439093657314
0.4726789286518671,0.5180845881894687,0.0018853761017086467
0.7423194122106511,0.36796225325463994,0.0024482735693592637
0.7050157992144996,0.20037781368685903,0.001426661137032406
0.55160553494219,0.5661302441801085,0.002582031666222863
0.12507936895353,0.9938845241464845,0.0021445319219125483
0.48286660183208663,0.5317192534397309,0.002000845987705277
0.24046765514152935,0.8898793082907112,0.002396336783333618
0.7640942031658887,0.058886249627405296,0.0010865883858002816
0.32680180014255356,0.3574358805518495,0.0008548651074335467
0.6301281760251459,0.2361094149446029,0.001323213787261361
0.08125300468708518,0.9629377568882287,0.0017742928984758267
0.7987898640292074,0.1727363728040684,0.0016296779829009199
0.3596846695657221,0.8670341724204842,0.0031498383879479284
0.9894615442361189,0.005157120665848947,0.001494932270764877
0.17108332895913558,0.8360921295971943,0.0017596622326055932
0.7084333147940046,0.23001420492675884,0.0015615918070538012
0.4546003105589701,0.9181035419849537,0.004486527685267989
0.851867089119561,0.7303245615046275,0.007574629804617934
0.7222522002666484,0.3865846409202949,0.0024564515269131673
0.02238310121655729,0.7024460435578238,0.0008481285943895481
0.7371554980299213,0.6292719548294812,0.004652231173851597
0.02697354227365112,0.3922291622307792,0.00040175121449868265
0.14248840019649012,0.21111246679126916,0.0003451149155135968
0.8189115152260027,0.6094302202652386,0.005321577882775227
0.10152031649647586,0.30788809087596125,0.00039988821857825195
0.7608287550833291,0.299810253526295,0.0021282478029839825
0.8944671584413902,0.2698793648653156,0.00262306023385335
0.6296372508303525,0.4157580215112655,0.002136763275457277
0.7258428069226782,0.663770542069796,0.004917871276600411
0.2378999690367113,0.026874889190518614,0.00026538346165769835
0.6104971242754301,0.44627823962342783,0.0022081297002032284
0.9813841676292416,0.93127852472573,0.015341262113043642
0.5928504011600753,0.923876250145813,0.006394420229998822
0.5539707454235926,0.31306013961377943,0.001358529432642336
0.6220828176407908,0.2554587184931518,0.0013692413029257507
0.808688683576007,0.88098295744856,0.009599548085383013
0.22287639023073935,0.17835484800070145,0.0003948326894254632
0.7110867265225034,0.2957863618798875,0.0018810076022933702
0.29245349320292113,0.31813083848973867,0.0007019733322103319
0.33403570709544894,0.9398338225907714,0.0034278393452487664
0.6709118908511907,0.7754125315173362,0.005590310696702433
0.26049948801651546,0.22671852106444224,0.0005014650678700303
0.9492819189157288,0.6486683408510693,0.007695630261624737
0.2301632783095009,0.1147393394375662,0.0003360124745319124
0.15129943956986525,0.20592804196656245,0.0003488158257978445
0.8452444612843188,0.7183569695264512,0.007266844141093267
0.3398929848075294,0.39000178502416627,0.0009642788832389346
0.14494991452638195,0.9581346936702727,0.0021116989627419287
0.051321906265496264,0.5402476015074642,0.0006282689736631818
0.40904344802833625,0.13474431858885383,0.0005748663453635947
0.2709834579534083,0.35061047516822275,0.0007220630684041358
0.7530544962189316,0.6295460808422886,0.004825176618908241
0.9539799360846656,0.9677967223318894,0.015638426882962506
0.62030893707012,0.8909428152734558,0.006374013903426907
0.4220990748152521,0.43347143844927205,0.001338345648183949
0.35110002206761926,0.17619700801191562,0.0005557082035000507
0.2747756860023315,0.1802221658029327,0.000457837015784269
0.553739849848238,0.05465509556649706,0.0006558210052216763
0.7710179569593429,0.9414223569527799,0.010021210018111624
0.13279934913765312,0.9706258241448452,0.002092073584910572
0.0747111623140726,0.1914801645052231,0.00026852964910793487
0.2004512035997943,0.01398571318262043,0.00023012742234517145
0.618816580536133,0.4548843798072676,0.002302352163973823
0.45689180256395034,0.10255979607609655,0.0005924290022325322
0.06734323307196632,0.5750094623542492,0.0007169335423601192
0.8876657883771434,0.7588014314308789,0.00871714569958227
0.47601797253749045,0.8176531230380232,0.003823605003585118
0.9231613598728658,0.716680008836879,0.00853649770938288
0.39815841406576324,0.11037002511057259,0.0005209947906370622
0.5326846362572122,0.8101372194472125,0.004332666741501758
