0.08000119146501328,0.6001717036059413,0.6291765813715698,0.6131701561817321,0.43976162663205876,0.1842648571151324,1.9738949749887078e-09
0.9736318428427423,0.7060469458994391,0.8424879004143134,0.6181672714354122,0.5156726865777844,0.6147677230509276,1.4039658453185615e-07
0.306898401083908,0.308783107877322,0.4751161300322886,0.29900416140438957,0.17611373958629173,0.40124457142049375,4.850047048120174e-10
0.5416669644723888,0.14599961378994541,0.7200652034160341,0.8787883907171289,0.7306578766797892,0.33108963896328214,1.406356344613901e-08
0.9376232365576217,0.7478112315864122,0.5828459011331695,0.6096061528295407,0.11519477541093148,0.630440131737705,2.748454475538846e-08
0.5132498814424383,0.01792791017826567,0.17929558208000096,0.8844025063892165,0.3969656863382921,0.46286920644140306,1.43684904295338e-09
0.6476274633837474,0.08924609981479559,0.1490840555421048,0.15332651494501748,0.4377662976575033,0.38120530049146495,3.305471356900728e-10
0.9820173743220143,0.3102010300552538,0.7449110880920595,0.7734918027764786,0.6825850642355565,0.6408666919941577,9.754231634473403e-08
0.7867503868554864,0.46974685601227384,0.9755297821559484,0.6894449779377051,0.29600954447318817,0.9855819333489662,1.0665977265758673e-07
0.696601233491785,0.6696865895912528,0.3494372671962729,0.5205243140362401,0.5946193139413436,0.3659776799249951,1.1096796356620347e-08
0.19314345475116645,0.5912410258221167,0.18843379568641971,0.572088582767454,0.8500308903495654,0.16933450613133438,1.945731045659322e-09
0.4607503825162024,0.4950203628320755,0.0020909941836286805,0.23892575398795823,0.47832465917562306,0.925472639185843,2.0650618725757682e-09
0.5186699186462451,0.7857214846360405,0.3721244527464542,0.9293754957842872,0.3963994701032363,0.37032786354877967,1.5637754989147614e-08
0.004555027992518057,0.12645244695621072,0.13962103291047157,0.1313204271846662,0.4660203851511916,0.16366091011497652,3.5786002735010726e-11
0.06963090943108674,0.6561406704905666,0.40648220108241073,0.28432356728845165,0.5929605751722137,0.3816508401195896,1.3599990035948847e-09
0.5436096496088451,0.44014510831719766,0.671861884226879,0.7214725212408868,0.9505867883853634,0.24987732316548916,2.5592993519601357e-08
0.586442358659638,0.04917650632588022,0.26023551992157146,0.41013789719369953,0.7483737644884698,0.484644684920694,1.918784390929091e-09
0.5152048727439086,0.31922948472695845,0.09393571513493748,0.571723967805673,0.5340524615633665,0.39191831044888614,1.5380823419116074e-09
0.769825163780089,0.9938310026289282,0.7866770447824931,0.4411260038542446,0.41996477716723724,0.3269659455332422,3.65947648783321e-08
0.446684465115316,0.4773135694931928,0.24503195502779151,0.014610356203974884,0.44418129261952577,0.6636293302228228,1.0355820133697522e-09
0.6120795762680505,0.4363507160733716,0.6220627408232361,0.29021623264319973,0.9222292998893118,0.9964588919816043,5.0482370298707605e-08
0.8062633042184726,0.3279573644827801,0.2152298509685242,0.9607965045102099,0.015876191897406078,0.3365539605109745,2.2056050615143854e-09
0.22705820479726557,0.33378409148020904,0.54607503605288,0.24290749404440448,0.10577556484008332,0.18653920862095308,1.952659782744356e-10
0.09614264334750355,0.8231345569258973,0.7062922122913055,0.5636048298529172,0.5126005677027081,0.05124072368855381,2.9980841303964656e-09
0.4576516743313749,0.22630855262140026,0.7061782099311998,0.2937559460727035,0.9062424363947794,0.06598205416266334,2.3536976201858753e-09
0.24295573855539632,0.2450938713457984,0.34878259578471804,0.8643349443373943,0.08235195336017198,0.23073248801942647,4.686493722077406e-10
0.2650473933873243,0.22262851175892884,0.548625298900474,0.11689351689280802,0.8643509914668016,0.6666130865425199,2.6189427821021633e-09
0.7173131099321334,0.6581809454077742,0.30094979591800397,0.30233148207226435,0.6691955358379184,0.8476895757111204,2.1374301821334077e-08
0.7738429102295941,0.756574117095914,0.3546504475320146,0.3641851422625124,0.1618710877585633,0.05293853632780232,1.4712725265653312e-09
0.4524582768435397,0.7981059659675257,0.70529740873893,0.6635103473018777,0.34086012474573113,0.20894721359690693,9.594505076188847e-09
0.8399288966517351,0.23479389303796927,0.8610486268525628,0.7385471383301722,0.29966680635600695,0.17806719920276004,8.124927366099199e-09
0.5641488152392298,0.6098320707096638,0.6314552255152887,0.5511591916227407,0.03771376270268101,0.008930058643268901,1.2660433629256766e-09
0.8202245863301,0.9126028507162848,0.9245818830256045,0.6533116722043887,0.0901502098908693,0.0523663713690643,1.464214247360914e-08
0.7570459796874319,0.9463250944456243,0.5264176682657344,0.7182763377875686,0.26519431917290726,0.18181997956739993,1.5271182848359596e-08
0.6540684240439832,0.7405436070951663,0.4840454336723059,0.876817547549326,0.9982440262077059,0.03629726140043432,3.677251745496774e-08
0.45713972846596707,0.8038714842630559,0.2822804194370512,0.03675153252703933,0.0061885477988607995,0.662986264098415,8.0494262452725e-10
0.739320237000009,0.4882828040708912,0.7122473100217708,0.8208790502414414,0.3729606129977303,0.737318466033416,5.5248745307176044e-08
0.00418710531612454,0.3292392397198102,0.531607106186674,0.7480565140447178,0.7138448025353606,0.18445237812440252,1.6658298331955663e-09
0.28889359048808594,0.1862942890407585,0.6242886475515907,0.7343746082283369,0.024456353369968986,0.23352405240195606,5.755615749800331e-10
0.6134490920919257,0.1390645314580966,0.6103705288980655,0.7050128756376901,0.8862532673693918,0.8984248927112641,4.708988846167593e-08
0.8112843811825673,0.3730994222352807,0.8958957568294275,0.9073752704378347,0.44363869891538577,0.5873309375156472,7.344820532557941e-08
0.6901916859524996,0.5395304064295551,0.8176480139305851,0.714566810079165,0.9357231260386886,0.046853325202920626,3.462630407859178e-08
0.5414821714453781,0.31748867211463183,0.5765020220168201,0.4697482458412886,0.4039054954675657,0.5750254383543247,5.23472872380507e-09
