0.17251358810605366,0.8655331655119857,0.4706500523849385,0.6762437509567358,0.6160868900011499,0.7087687472498064,0.11221523325949545,3.3728839364894964e-10
0.2781086760488871,0.23490839956935294,0.7578693923766877,0.4449180535299232,0.21559278977626417,0.8827979036077919,0.9897184814441441,4.86707064994925e-10
0.3185769837256731,0.729649412092383,0.4988100571688301,0.14478401164532395,0.8518930182568546,0.4273276826526655,0.19473301816631428,1.1032065163831609e-10
0.22367611403584464,0.1019359659854302,0.1849662042571848,0.7517756821491411,0.37483496910431247,0.9725316016162754,0.039294479093173074,2.4636623412296978e-11
0.6959151885296292,0.011644497439188606,0.7374309523541999,0.8654483524189475,0.7552859798800765,0.29840415470341775,0.9309666029076086,1.5790655313801192e-09
0.8807937145022154,0.764621063729795,0.24385581548141277,0.6875483218235802,0.9376172923182725,0.2308471999201327,0.04807184353782312,4.4470336501414476e-10
0.6193148956026534,0.07327955810951825,0.9409766469556731,0.5297609474619749,0.577502474131456,0.6368741556624835,0.3351155902182884,4.310747545518022e-10
0.5798074035722305,0.9555725255084192,0.04401250030100201,0.030613812102405547,0.30865168834397805,0.3898275057202568,0.32433839729016267,2.5208830524888507e-11
0.466413179236996,0.7434224748095791,0.36323136850037663,0.3244367315629466,0.05116713189327493,0.0475279871831753,0.9659030555199255,5.7093874169213314e-11
0.15634556185475568,0.8759632984232951,0.829302888885398,0.270338587377268,0.922178835130266,0.4734045740454501,0.49070987779248787,8.555975493112229e-10
0.6817025000842278,0.552285561105001,0.3698071966929777,0.6367426738666523,0.6452176448969796,0.11159420195022851,0.9134334108955705,7.175500714545243e-10
0.039855253008696745,0.035783168458600634,0.6313970861320796,0.7902447595399189,0.22101402025620054,0.467782781265595,0.6535525970525433,4.4234352025295995e-11
0.6754482737541619,0.9154444989385735,0.11901685066377965,0.4024212956729617,0.18141766622048316,0.5163590273779535,0.9717713810978135,4.54651106362084e-10
0.6790993856893198,0.9904488894070019,0.03994530729185097,0.5142195997835635,0.02408359546295158,0.26005930760114404,0.4303547673117827,5.271259534808098e-11
0.5704807675661587,0.18451813503626158,0.7754710737504715,0.5485293650835947,0.6710111362059126,0.49630821549665705,0.26893008561700305,2.8756511237734107e-10
0.07317885688550574,0.43341142041372027,0.11951282281457998,0.10872608473288126,0.9108760715607052,0.044009331698261045,0.6260727897806887,1.0558497866265171e-11
0.6330145070375001,0.11597396615482569,0.6392486464841525,0.9997534687312689,0.6949123841240796,0.7859378353075877,0.3611556119965067,1.4719470946386729e-09
0.637572875314325,0.28265701421097467,0.35125127411654666,0.5844522873590983,0.8387225513720729,0.5933251395734829,0.1116616998967529,2.0444363371569558e-10
0.6414401684017171,0.08326315126901007,0.33191136378388375,0.7502004302017191,0.940863387760225,0.06297906975355938,0.1284649654689407,5.19286116723239e-11
